id,dataset_id,url,filename,status,detail
107,cea9985f-5e0f-425e-9b7e-e1d122272c56,https://open.canada.ca/data/dataset/cea9985f-5e0f-425e-9b7e-e1d122272c56/resource/e0c7180c-71b0-4251-8cd1-35ab477a54c0/download/atip-digital-services-aia-en.pdf,atip-digital-services-aia-en.pdf,skip,already exists (52396 bytes)
108,d24ae2dd-8399-4b49-8441-3e0318aaf69a,https://open.canada.ca/data/dataset/d24ae2dd-8399-4b49-8441-3e0318aaf69a/resource/33806abe-0317-4338-a4f8-88091b0511d7/download/rap-evm_aia_en_2.pdf,rap-evm_aia_en_2.pdf,ok,"92,680 bytes"
109,d24ae2dd-8399-4b49-8441-3e0318aaf69a,https://open.canada.ca/data/dataset/d24ae2dd-8399-4b49-8441-3e0318aaf69a/resource/3de9108f-c504-402f-ac47-4fda7c0e1ed8/download/rap-evm_fr.json,rap-evm_fr.json,ok,"23,855 bytes"
110,d24ae2dd-8399-4b49-8441-3e0318aaf69a,https://open.canada.ca/data/dataset/d24ae2dd-8399-4b49-8441-3e0318aaf69a/resource/5acdc34d-7bbe-45a1-b57c-753ca5fd7b47/download/rap-evm_en.json,rap-evm_en.json,ok,"19,956 bytes"
111,d24ae2dd-8399-4b49-8441-3e0318aaf69a,https://open.canada.ca/data/dataset/d24ae2dd-8399-4b49-8441-3e0318aaf69a/resource/95f5d608-487e-48db-9a5b-2721056e84ee/download/rap_evm_aia_fr.pdf,rap_evm_aia_fr.pdf,ok,"101,445 bytes"
112,d41f9ec2-bf01-4b2a-bd8d-1b3a8424f534,https://open.canada.ca/data/dataset/d41f9ec2-bf01-4b2a-bd8d-1b3a8424f534/resource/3939ee8f-c9c6-4d5e-9489-eae92a8b06d4/download/algorithmic-impact-assessment-spouse-or-common-law-partner-in-canada-advanced-analytics-english.json,algorithmic-impact-assessment-spouse-or-common-law-partner-in-canada-advanced-analytics-english.json,ok,"6,487 bytes"
113,d41f9ec2-bf01-4b2a-bd8d-1b3a8424f534,https://open.canada.ca/data/dataset/d41f9ec2-bf01-4b2a-bd8d-1b3a8424f534/resource/40ee2562-0500-422e-a81b-6d786bd41408/download/algorithmic-impact-assessment-spouse-or-common-law-partner-in-canada-advanced-analytics-french.pdf,algorithmic-impact-assessment-spouse-or-common-law-partner-in-canada-advanced-analytics-french.pdf,ok,"90,076 bytes"
114,d41f9ec2-bf01-4b2a-bd8d-1b3a8424f534,https://open.canada.ca/data/dataset/d41f9ec2-bf01-4b2a-bd8d-1b3a8424f534/resource/ca27b27e-77fd-465d-9718-f968e77c9912/download/algorithmic-impact-assessment-spouse-or-common-law-partner-in-canada-advanced-analytics-french.json,algorithmic-impact-assessment-spouse-or-common-law-partner-in-canada-advanced-analytics-french.json,ok,"7,163 bytes"
115,d41f9ec2-bf01-4b2a-bd8d-1b3a8424f534,https://open.canada.ca/data/dataset/d41f9ec2-bf01-4b2a-bd8d-1b3a8424f534/resource/e523687a-d1d0-46fc-8fbe-d0768e209275/download/algorithmic-impact-assessment-spouse-or-common-law-partner-in-canada-advanced-analytics-english.pdf,algorithmic-impact-assessment-spouse-or-common-law-partner-in-canada-advanced-analytics-english.pdf,ok,"83,594 bytes"
116,daa9ca66-566f-4c2e-a285-d2e217c2a00f,https://open.canada.ca/data/dataset/daa9ca66-566f-4c2e-a285-d2e217c2a00f/resource/8f92a6cb-b85c-4ee2-a7cb-344c6f204c4b/download/aia_roec_fr_revised3.pdf,aia_roec_fr_revised3.pdf,ok,"567,905 bytes"
117,daa9ca66-566f-4c2e-a285-d2e217c2a00f,https://open.canada.ca/data/dataset/daa9ca66-566f-4c2e-a285-d2e217c2a00f/resource/b0f33e32-5012-4709-91e1-682bb846f184/download/roec_aia-results_2024_v7.json,roec_aia-results_2024_v7.json,ok,"23,110 bytes"
118,daa9ca66-566f-4c2e-a285-d2e217c2a00f,https://open.canada.ca/data/dataset/daa9ca66-566f-4c2e-a285-d2e217c2a00f/resource/c2863d6c-68e9-47d7-b041-48420c0bc4c1/download/aia_roec_en_revised3.pdf,aia_roec_en_revised3.pdf,ok,"321,490 bytes"
119,eaeb269c-6ac5-4429-a5aa-1fcc07c77933,https://open.canada.ca/data/dataset/eaeb269c-6ac5-4429-a5aa-1fcc07c77933/resource/15b71b6c-26f9-4f7b-99b7-90adeb495479/download/client-reporting-and-engagement-system-cresreportin-aia-english-en-1.pdf,client-reporting-and-engagement-system-cresreportin-aia-english-en-1.pdf,ok,"190,121 bytes"
120,eaeb269c-6ac5-4429-a5aa-1fcc07c77933,https://open.canada.ca/data/dataset/eaeb269c-6ac5-4429-a5aa-1fcc07c77933/resource/d431e4bf-21e4-48f7-8c2b-d4667a2ae90d/download/srec-jemepresente-evaluation-et-reponse-par-les-pairs-final.pdf,srec-jemepresente-evaluation-et-reponse-par-les-pairs-final.pdf,ok,"844,457 bytes"
121,eaeb269c-6ac5-4429-a5aa-1fcc07c77933,https://open.canada.ca/data/dataset/eaeb269c-6ac5-4429-a5aa-1fcc07c77933/resource/dd83f660-f2c3-4de1-a953-2174e07401f8/download/cres-reportin-aia-results.json,cres-reportin-aia-results.json,ok,"49,005 bytes"
122,eaeb269c-6ac5-4429-a5aa-1fcc07c77933,https://open.canada.ca/data/dataset/eaeb269c-6ac5-4429-a5aa-1fcc07c77933/resource/dfd1a783-ca66-4398-ac37-63dae0d2ab1f/download/systeme-de-rapports-et-dengagement-des-clients-srecjemepresente-eia-french-fr.pdf,systeme-de-rapports-et-dengagement-des-clients-srecjemepresente-eia-french-fr.pdf,ok,"213,710 bytes"
123,eaeb269c-6ac5-4429-a5aa-1fcc07c77933,https://open.canada.ca/data/dataset/eaeb269c-6ac5-4429-a5aa-1fcc07c77933/resource/f6e0e812-2a79-4033-b38b-22b46177cc62/download/srec-jemepresente-eia-resultats.json,srec-jemepresente-eia-resultats.json,ok,"61,069 bytes"
124,eaeb269c-6ac5-4429-a5aa-1fcc07c77933,https://open.canada.ca/data/dataset/eaeb269c-6ac5-4429-a5aa-1fcc07c77933/resource/f7df9ed5-31d2-4a1f-a98f-cf1b836b5b1e/download/cres-reportin-peer-review-report-and-response-final.pdf,cres-reportin-peer-review-report-and-response-final.pdf,ok,"995,709 bytes"
125,eed746a8-a682-47c2-86b1-b427398fa2e2,https://open.canada.ca/data/dataset/eed746a8-a682-47c2-86b1-b427398fa2e2/resource/5618e81d-e2aa-4ed8-9627-fc676078c03a/download/aia-export-compliance-dashboard-en.pdf,aia-export-compliance-dashboard-en.pdf,ok,"76,137 bytes"
126,eed746a8-a682-47c2-86b1-b427398fa2e2,https://open.canada.ca/data/dataset/eed746a8-a682-47c2-86b1-b427398fa2e2/resource/986dd2d9-0346-4138-b318-5fc2dd692cae/download/aia-export-compliance-dashboard-fr.pdf,aia-export-compliance-dashboard-fr.pdf,ok,"84,797 bytes"
127,f028d40f-3c0e-4a36-8a38-fe18d7aaaa32,https://open.canada.ca/data/dataset/f028d40f-3c0e-4a36-8a38-fe18d7aaaa32/resource/0afae4f3-1920-4788-b521-1db38c196bb0/download/gba-plus-summary-_fr_final.pdf,gba-plus-summary-_fr_final.pdf,ok,"228,806 bytes"
128,f028d40f-3c0e-4a36-8a38-fe18d7aaaa32,https://open.canada.ca/data/dataset/f028d40f-3c0e-4a36-8a38-fe18d7aaaa32/resource/7a625642-e25a-4fc0-b76c-3444f21cf5d5/download/aia-results-fr.json,aia-results-fr.json,ok,"7,598 bytes"
